Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
,0.166666667,بهساز مشارکت های ملت,,10101165910,بانک ملت,10100834967
,0.166666667,تام ایران خودرو,,10101800644,ایران خودرو,10100360794
,0.2,بین المللی فولاد تجارت دالاهو,,10320691815,صندوق حمایت وبازنشستگی کارکنان فولاد,10100395131
,0.166666667,کارگزاری سی ولکس,,10101730772,صندوق حمایت وبازنشستگی کارکنان فولاد,10100395131
,0.5,,,10320812700,تعاونی مصرف کارکنان بانک رفاه کارگران,10100405992
,0.333333333,,,10102553397,بنیاد تعاون نیروی انتظامی جمهوری اسلامی ایران,10100477865
,0.333333333,رفاه گستر تامین اجتماعی,,10101775376,سرمایه گذاری تأمین اجتماعی,10101044869
,0.166666667,خدمات مدیریت صبا تامین,,10100053930,سرمایه گذاری تأمین اجتماعی,10101044869
,0.1,,,10101573158,گنگان,10101074921
,0.5,,,10101201647,سون ایران,10101113267
,0.142857143,گروه صنعت سلولزی تأمین گستر نوین,,10800021304,صنایع کاغذ سازی کاوه,10101142728
,0.166666667,توسعه گسترش آزمایش,,10102825789,گسترش صنایع پیام,10100358442
,0.2,مدیریت تالار ایرانیان,,10103353157,گسترش صنایع پیام,10100358442
,0.142857143,,,10100447804,مارگارین,10100239199
,0.2,گروه فن آوران هوشمند بهسازان فردا,,14004003162,بانک ملت,10100834967
,0.25,تجهیزات پزشکی و دارویی پورا طب,,10102080134,داروسازی آرایشی و بهداشتی ایران داروک,10100876173
,0.25,صنایع غذایی سپاکو ایرانیان,,10103501155,داروسازی آرایشی و بهداشتی ایران داروک,10100876173
,0.333333333,,,10980230751,کار آفرینی و فن آوری ایران کفا,10100900990
,0.1,طرح و اندیشه بهساز ملت,,10103303665,چاپ بانک ملت,10100905654
,0.166666667,بهساز مشارکت های ملت,,10101165910,چاپ بانک ملت,10100905654
,0.142857143,ساختمانی بانک ملت,,10101150400,چاپ بانک ملت,10100905654
,0.142857143,گسترش صنایع معدنی کاوه پارس,,10103057702,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.25,مالی و سرمایه گذاری پیشرو ایران,,10102275819,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.25,انبوه سازان سبز اندیشان,,10102770018,بنیاد تعاون نیروی انتظامی جمهوری اسلامی ایران,10100477865
,0.5,,,10380407105,آیسکو ایران,10100483184
,1,,,14010322108,حسابرسی صالح اندیشان حسابداران رسمی,10100523660
,0.5,,,14010419752,حسابرسی هادی حساب تهران,10100556857
,0.083333333,تولیدی موتور گیربکس واکسل سایپا,,10101336071,قالبهای بزرگ صنعتی سایپا,10101160229
,0.5,,,10101201647,خدمات مالی و بازرگانی پارس توسعه,10101178332
,0.142857143,لیزینگ و رفاه فرهنگیان,,10102303353,فرآیند نوین فرهنگیان,10101229322
,0.166666667,صندوق حمایت از سرمایه گذاری زیست فناوری,,14005130053,صندوق مالی توسعه تکنولوژی ایران,10101229702
,0.166666667,سرآمد صنایع بهشهر,,10103382563,پاکسان,10100364988
,0.2,مدیریت سرمایه بیمه سلامت ایرانیان,,10102023845,فارماشیمی,10100369224
,0.2,پتروشیمی فیروز آباد,,10530430583,ملی صنایع پتروشیمی,10100398212
,0.142857143,کارگزاری بانک ملی ایران,,10102417115,گروه سرمایه گذاری مسکن,10101236571
,0.1,,,10101573158,صنعت زمان,10101238155
,0.1,,,10101573158,عمران سازان,10101240741
,0.142857143,گروه صنعت سلولزی تأمین گستر نوین,,10800021304,صنایع چوب خزر کاسپین,10101266176
,0.1,,,10101573158,تهران پرشیا,10101272426
,0.142857143,سرمایه گذاری سعدی,,10780056070,شاهد,10100986880
,0.166666667,کارگزاری صبا تامین,,10101559627,سرمایه گذاری تأمین اجتماعی,10101044869
,0.2,خدمات مالی و مدیریت معین آزادگان,,10102509615,صنعتی پارس مینو,10100320247
,0.1,سرمایه گذاری توسعه سرمایه رفاه,,10320548447,بانک رفاه کارگران,10100334245
,0.090909091,کارخانجات تولیدی بهمن,,10100362515,سردخانه های دنا,10100341057
,0.2,خدمات مالی و مدیریت معین آزادگان,,10102509615,اقتصادی و خودکفایی آزادگان,10100353165
,0.2,صرافی ملت,,10103581206,بهساز مشارکت های ملت,10101165910
,0.166666667,مهندسی سیستم یاس ارغوانی,,10101766923,بهساز مشارکت های ملت,10101165910
,0.2,کارگزاری بانک کشاورزی,,10101476080,توسعه وعمران اراضی کشاورزی,10101205450
,0.333333333,,,10102424419,توسعه وعمران اراضی کشاورزی,10101205450
,0.5,مشاور سرمایه گذاری فراز ایده نوآفرین تک,,14007219634,صندوق مالی توسعه تکنولوژی ایران,10101229702
,0.111111111,تامین سرمایه بانک مسکن,,14004783125,گروه سرمایه گذاری مسکن,10101236571
,0.166666667,گلرنگ پخش,,10102095853,گروه صنعتی پاکشو,10100578556
,0.166666667,گسترش فناوری های نوین,,10103679112,صندوق رفاه و تأمین آتیه,10100612034
,0.25,انبوه سازان سبز اندیشان,,10102770018,ناجی سازان امین,10100617330
,0.142857143,پست پیشگامان بادپا,,10840430467,ارقام نگر آریا,10100617632
,1,,,10101865990,خیریه عصر نور,10100635040
,0.125,,,10100483583,اطلس داران,10100651956
,0.2,طراحی مهندسی و تامین قطعات ایران خودرو,,10100820988,ایران خودرو,10100360794
,0.5,صندوق سرمایه گذاری مشترک آسمان امید,,14008012265,حسابرسی و خدمات مدیریت رهبین,10100379311
,0.090909091,کارخانجات تولیدی بهمن,,10100362515,پدم,10100381440
,0.090909091,کارخانجات تولیدی بهمن,,10100362515,صنعتی و شیمیایی رنگین,10100409413
,0.2,گروه سرمایه گذاری کارکنان سایپا,,10103511827,گروه سرمایه گذاری سایپا,10100419821
,0.166666667,صنعتی آرد زر,,10101487029,حسابرسی وخدمات مالی کوشا منش,10100434110
,0.2,گروه صنایع شفا فارمد,,10700029110,گروه سرمایه گذاری البرز,10100443908
,0.5,توسعه صنایع غذایی بم,,10861766237,ایرانی تولید اتومبیل سایپا,10100448712
,0.166666667,صنعتی آرد زر,,10101487029,حسابرسی و خدمات مالی حافظ گام,10100484035
,0.333333333,,,10103863626,حسابرسی و خدمات مالی حافظ گام,10100484035
,0.090909091,کارخانجات تولیدی بهمن,,10100362515,کارخانجات تولیدی پلاستی ران,10100484677
,0.5,,,14010419752,بین المللی مهندسی ایران,10100691180
,0.142857143,واسپاری توسعه گستر برنا,,10101835127,سرمایه گذاری گروه صنعتی رنا,10100727160
,0.166666667,کارگزاری بانک مسکن,,10101402790,گروه سرمایه گذاری مسکن,10101236571
,0.25,گروه مالی بانک مسکن,,10100687843,گروه سرمایه گذاری مسکن,10101236571
,0.111111111,اقتصاد و رفاه فرهنگیان,,10102602594,پژوهش و نو آوری صنایع آموزشی,10101241455
,0.125,تامین مسکن فرهنگیان,,10102462599,پژوهش و نو آوری صنایع آموزشی,10101241455
,0.090909091,سرمایه گذاری آتیه صبا,,10103137408,طراحی مهندسی بهور,10101244462
,0.090909091,سرمایه گذاری آتیه صبا,,10103137408,آزاد راه امیر کبیر,10101245240
,0.166666667,بین المللی توسعه ساحل و فراساحل نگین کیش,,10980171131,سرمایه گذاری غدیر,10101306234
,0.166666667,گسترش صنعت نوین ایرانیان,,10320898341,سرمایه گذاری غدیر,10101306234
,0.166666667,سرمایه گذاری ساختمان گروه صنایع بهشهر تهران,,10101662558,صنعتی بهپاک,10100503545
,0.166666667,صنعتی آرد زر,,10101487029,داوران حساب,10100521980
,0.166666667,سرمایه گذاری ساختمان گروه صنایع بهشهر تهران,,10101662558,توسعه صنایع بهشهر,10100539090
,0.25,صافولا بهشهر,,10102550662,توسعه صنایع بهشهر,10100539090
,0.090909091,کارخانجات تولیدی بهمن,,10100362515,پشمبافی ایران برک,10100549456
,0.166666667,صنعتی آرد زر,,10101487029,حسابرسی شاخص اندیشان حسابداران رسمی,10100573323
,0.142857143,چاپ بانک ملت,,10100905654,ساختمانی بانک ملت,10101150400
,0.166666667,بهساز مشارکت های ملت,,10101165910,ساختمانی بانک ملت,10101150400
,0.2,بازرگانی صندوق بازنشستگی کشوری,,10861519331,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.333333333,خدمات گستر صبا انرژی,,10103143373,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.2,مدیریت تالار ایرانیان,,10103353157,توسعه و گسترش صنایع بسته بندی فلزی پارس,10100412177
,0.166666667,تام ایران خودرو,,10101800644,تهیه و توزیع قطعات و لوازم یدکی ایران خودرو,10100755027
,0.166666667,تام ایران خودرو,,10101800644,طراحی مهندسی و تامین قطعات ایران خودرو,10100820988
,0.166666667,گسترش فناوری های نوین,,10103679112,بانک کشاورزی,10100830184
,0.2,گروه مالی ملت,,10102801942,بانک ملت,10100834967
,0.333333333,بازرگانی عصر بهمن,,10101997272,مزدا یدک,10100864333
,0.2,گروه مالی ملت,,10102801942,چاپ بانک ملت,10100905654
,0.142857143,واسپاری توسعه گستر برنا,,10101835127,توسعه بازرگانی برنا,10100922120
,0.125,سیاحتی و مراکز تفریحی پارسیان,,10104034520,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.166666667,خدمات مالی حسابداری دی ایرانیان,,10320539175,سرمایه گذاری بوعلی,10100957800
,0.125,,,10100483583,سفیدکلاه,10101003140
,0.5,سرمایه گذاری خانه سازی ایران,,10861666950,سرمایه گذاری تأمین اجتماعی,10101044869
,0.2,میلاد سلامت تامین اجتماعی,,14005104429,سرمایه گذاری تأمین اجتماعی,10101044869
,0.142857143,نیک پردازش زنگان,,14006543562,پروژه های صنعتی ایران,10101128860
,0.2,توسعه بازرگانی هیواد,,10860712482,پروژه های صنعتی ایران,10101128860
,0.2,گروه مالی ملت,,10102801942,ساختمانی بانک ملت,10101150400
,0.2,گروه مالی ملت,,10102801942,بهساز مشارکت های ملت,10101165910
,0.166666667,گسترش فناوری های نوین,,10103679112,توسعه وعمران اراضی کشاورزی,10101205450
,0.142857143,واسپاری توسعه گستر برنا,,10101835127,بازرگانی بین المللی ایدرو,10101216192
,0.2,بین المللی فولاد تجارت دالاهو,,10320691815,خدمات عمومی فولاد ایران,10101268484
,0.2,,,10320683865,صنایع معدنی شهاب سنگ,10101278928
,0.25,انبوه سازان سبز اندیشان,,10102770018,گروه عمران و مسکن سازه پایدار قرن,10101285457
,0.2,سرمایه گذاری برق و انرژی غدیر,,10320660538,سرمایه گذاری غدیر,10101306234
,0.125,کارگزاری صبا جهاد,,10102702966,حمل و نقل جاده ای داخلی فجر جهاد,10101335919
,0.5,سرمایه گذاری خانه سازی ایران,,10861666950,مشاور مدیریت وخدمات ماشینی تامین,10101336280
