Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
شركت گسترش صنايع پيام-سهامي عام-,0.0156,بسته‌ بندي‌ پارس,42028,10100679553,گسترش صنایع پیام,10100358442
شركت ريخته گري تراكتورسازي ايران-سهامي عام-,0.0145,بسته‌ بندي‌ پارس,398,10100679553,ریخته گری تراکتورسازی ایران,10200101095
وزارت اموراقتصادي ودارايي-معاف ازماليات-,0.5099,پست بانك ايران,7295,10101702747,وزارت امور اقتصادی و دارایی,14000187509
BFMصندوق.س.ا.بازارگرداني پست بانك ايران,0.0669,پست بانك ايران,42593,10101702747,صندوق سرمایه گذاری اختصاصی بازارگردانی پست بانک ایران,10000000057
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0242,پست بانك ايران,771,10101702747,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
صندوق سرمايه گذاري امين آشناايرانيان,0.0237,پست بانك ايران,42125,10101702747,صندوق سرمایه گذاری امین آشنا ایرانیان,10320752394
BFMصندوق.س.ا.ب.الگوريتمي اميدفارابي,0.0185,پست بانك ايران,60518,10101702747,صندوق سرمایه گذاری اختصاصی بازارگردانی الگوریتمی امید فارابی,10000000052
شركت س اتهران س.خ-م ك م ف ع-,0.0143,پست بانك ايران,1064,10101702747,سرمایه گذاری استان تهران,10103191091
شركت س اخراسان رضوي س.خ-م ك م ف ع-,0.0138,پست بانك ايران,1065,10101702747,سرمایه گذاری سهام عدالت استان خراسان رضوی,10380430077
شركت س افارس س.خ-م ك م ف ع-,0.0104,پست بانك ايران,2674,10101702747,سرمایه گذاری استان فارس,10530320996
شركت س اخوزستان س.خ-م ك م ف ع-,0.0101,پست بانك ايران,2662,10101702747,سرمایه گذاری استان خوزستان,10860903365
شركت كارانديش دوران معاصر-سهامي خاص-,0.4904,گروه دارويي بركت,50602,10320275643,کار اندیش دوران معاصر,10320895904
شركت گروه سرمايه گذاري تدبير-سهامي عام-,0.0886,گروه دارويي بركت,70677,10320275643,گروه سرمایه گذاری تدبیر,10101907666
شركت واسط مالي آبان پنجم-بامسئوليت محدود-,0.0749,گروه دارويي بركت,70292,10320275643,واسط مالی آبان پنجم,14009694778
BFMصندوق سرمايه گذاري.ا.ب.تدبيرگران فردا,0.0543,گروه دارويي بركت,46036,10320275643,اختصاصی بازارگردانی تدبیرگران فردا,14006793310
شركت سرمايه گذاري پويا-سهامي عام-,0.038,گروه دارويي بركت,44289,10320275643,سرمایه گذاری پویا,10102588528
شركت پالايش پارسيان سپهر-سهامي خاص-,0.0209,گروه دارويي بركت,47748,10320275643,پالایش پارسیان سپهر,10320393136
شركت توسعه سرمايه گذاري سامان-سهامي خاص-,0.0709,بانك سامان,7342,10101972093,توسعه سرمایه گذاری سامان,10102703061
شركت هلدينگ سرآمد-سهامي خاص-,0.0602,بانك سامان,60572,10101972093,هلدینگ سرآمد,14004460426
BFMصندوق س.اختصاصي بازارگرداني پاداش.پ.پ,0.0587,بانك سامان,60374,10101972093,اختصاصی بازارگردانی پاداش پشتیبان پارس,14008473366
موسسه صندوق حمايت وبازنشستگي كارك.فولاد,0.05,بانك سامان,22061,10101972093,صندوق حمایت وبازنشستگی کارکنان فولاد,10100395131
سازمان موقوفه بنيادوفائيان,0.0158,بانك سامان,71512,10101972093,سازمان موقوفه بنيادوفائيان,10000000077
شركت پمپ سازي ايران-سهامي عام-,0.0135,بانك سامان,48035,10101972093,گروه صنایع پمپ سازی ایران,10200056267
شركت مديريت سرمايه قلك-سهامي خاص-,0.0128,بانك سامان,77279,10101972093,مدیریت سرمایه قلک,14009661505
شركت توسعه اميدآتيه انديش-سهامي خاص-,0.0111,بانك سامان,22692,10101972093,توسعه امید آتیه اندیش,10320437601
شركت ايده پردازان بازارسرمايه امين-سهامي خاص-,0.0102,بانك سامان,54991,10101972093,ایده پردازان بازار سرمایه امین,14006936454
شركت راديس-سهامي خاص-,0.0101,بانك سامان,69853,10101972093,رادیس,14009224728
شركت صنايع برق وانرژي صبا-سهامي خاص-,0.5097,توليد نيروي جنوب غرب صبا,42212,10320777461,صنایع برق و انرژی صبا,10861329483
بنيادمستضعفان انقلاب اسلامي,0.4902,توليد نيروي جنوب غرب صبا,86,10320777461,بنیاد مستضعفان انقلاب اسلامی,10100171920
دولت جمهوري اسلامي ايران,0.0871,بانك صادرات ايران,42240,10861736062,دولت جمهوري اسلامي ايران,14000187509
IFMصندوق س.ا.بازارگرداني سپهربازارسرمايه,0.0842,بانك صادرات ايران,62720,10861736062,صندوق سرمایه گذاری اختصاصی بازارگردانی سپهر بازار سرمایه,10000000074
شركت سرمايه گذاري گروه مالي سپهرصادرات-س.ع-,0.0811,بانك صادرات ايران,62583,10861736062,سرمایه گذاری گروه مالی سپهر صادرات,14004518505
صندوق سرمايه گذاري واسطه گري مالي يكم,0.0568,بانك صادرات ايران,62279,10861736062,صندوق سرمايه گذاري واسطه گري مالي يكم,14009108895
BFMصندوق سرمايه گذاري.ا.بازارگرداني سپهرصاد,0.0304,بانك صادرات ايران,41723,10861736062,اختصاصی بازارگردانی گنجینه سپهر صادرات,14004492440
شركت سرمايه گذاري خوارزمي-سهامي عام-,0.0299,بانك صادرات ايران,465,10861736062,سرمایه گذاری خوارزمی,10101750182
شركت گروه مالي ملت-سهام عام-,0.0288,بانك صادرات ايران,8113,10861736062,گروه مالی ملت,10102801942
شركت س اتهران س.خ-م ك م ف ع-,0.0229,بانك صادرات ايران,1064,10861736062,سرمایه گذاری استان تهران,10103191091
شركت س اخراسان رضوي س.خ-م ك م ف ع-,0.0221,بانك صادرات ايران,1065,10861736062,سرمایه گذاری سهام عدالت استان خراسان رضوی,10380430077
شركت س افارس س.خ-م ك م ف ع-,0.0167,بانك صادرات ايران,2674,10861736062,سرمایه گذاری استان فارس,10530320996
شركت س اخوزستان س.خ-م ك م ف ع-,0.0162,بانك صادرات ايران,2662,10861736062,سرمایه گذاری استان خوزستان,10860903365
شركت س ااصفهان س.ع-م ك م ف ع-,0.0146,بانك صادرات ايران,1063,10861736062,سرمایه گذاری استان اصفهان,10260490269
شركت س اآذربايجان شرقي س.خ-م ك م ف ع-,0.0129,بانك صادرات ايران,2663,10861736062,سرمایه گذاری استان آذربایجان شرقی,10200258715
شركت س امازندران س.خ-م ك م ف ع-,0.0119,بانك صادرات ايران,2675,10861736062,سرمایه گذاری استان مازندران,10760345687
شركت س اكرمان س.خ-م ك م ف ع-,0.0111,بانك صادرات ايران,2665,10861736062,سرمایه گذاری استان کرمان,10630135824
موسسه توسعه همياري سپهر,0.0105,بانك صادرات ايران,48107,10861736062,توسعه همیاری سپهر,10100380468
شركت س اآذربايجان غربي س.خ-م ك م ف ع-,0.01,بانك صادرات ايران,2676,10861736062,سرمایه گذاری استان آذربایجان غربی,10220124165
شركت س اسيستان وبلوچستان س.خ-م ك م ف ع-,0.01,بانك صادرات ايران,2667,10861736062,سرمایه گذاری استان سیستان و بلوچستان,10860405350
شهرداري تهران,0.0999,بانك شهر,45063,10103886081,شهرداری تهران,14003187260
BFMصندوق.س.ا.بازارگرداني توسعه بازارتمدن,0.0965,بانك شهر,51479,10103886081,صندوق سرمایه گذاری اختصاصی بازارگردانی توسعه بازار تمدن,10000000059
شهرداري مشهد,0.0881,بانك شهر,41897,10103886081,شهرداری مشهد,14002764962
شهرداري اصفهان,0.0747,بانك شهر,45064,10103886081,شهرداری اصفهان,14000277232
شهرداري تبريز,0.0699,بانك شهر,45060,10103886081,شهرداري تبريز,14000303350
شهرداري قم,0.0699,بانك شهر,46708,10103886081,شهرداری قم,14002879398
شهرداري كرج,0.0699,بانك شهر,45385,10103886081,شهرداری کرج,14000287942
شهرداري شيراز,0.0699,بانك شهر,716,10103886081,شهرداري شيراز,14002091671
شهرداري قزوين,0.0663,بانك شهر,45386,10103886081,شهرداري قزوين,14000302967
موسسه صندوق ذخيره كاركنان شهرداري تهران,0.0499,بانك شهر,45387,10103886081,مؤسسه صندوق ذخیره کارکنان شهرداری تهران,10103652419
شركت پتروشيمي مهر-سهامي خاص-,0.0141,بانك شهر,55107,10103886081,پترو شیمی مهر,10102887184
سازمان بازنشستگي شهرداري تهران,0.0102,بانك شهر,77357,10103886081,سازمان بازنشستگي شهرداري تهران,14001912820
شركت توسعه سرمايه گذاري سامان-سهامي خاص-,0.1477,بيمه سامان,7342,10102818130,توسعه سرمایه گذاری سامان,10102703061
بانك سامان-سهامي عام-,0.1163,بيمه سامان,51,10102818130,بانک سامان,10101972093
شركت خودروسازي كارمانيا-سهامي خاص-,0.0699,بيمه سامان,48448,10102818130,خودرو سازی کارمانیا,10103305536
شركت الين شيمي-سهامي خاص-,0.0349,بيمه سامان,20349,10102818130,الین شیمی,10102437970
موسسه صندوق بازنشستگي شركت ملي صنايع مس ايران,0.03,بيمه سامان,770,10102818130,صندوق بازنشستگی شرکت ملی صنایع مس ایران,10630025764
صندوق سرمايه گذاري بادرآمدثابت كاردان,0.0248,بيمه سامان,41865,10102818130,با درآمد ثابت کاردان,14004684611
شركت گروه توسعه مالي واقتصادي سامان-سهامي خاص-,0.0211,بيمه سامان,48025,10102818130,گروه توسعه مالی و اقتصادی سامان,10320859441
شركت هلدينگ سرآمد-سهامي خاص-,0.0209,بيمه سامان,60572,10102818130,هلدینگ سرآمد,14004460426
شركت شيشه همدان-سهامي عام-,0.0199,بيمه سامان,17268,10102818130,شیشه همدان,10861100557
شركت ايده پردازان بازارسرمايه امين-سهامي خاص-,0.0145,بيمه سامان,54991,10102818130,ایده پردازان بازار سرمایه امین,14006936454
